paper_name,query,max_iterations,total_iterations_executed,iteration_number,questions_total,questions_correct,incorrect_questions,accuracy,acu_questions_total,acu_questions_correct,acu_accuracy,judgment,status,sections_to_highlight_size,source_file
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",15,12,4,7,7,0,1.0000,2,2,1.0000,true,completed,7,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",15,12,5,7,5,2,0.7143,2,0,0.0000,false,completed,5,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",15,12,6,7,5,2,0.7143,2,1,0.5000,false,completed,7,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",15,12,7,7,5,2,0.7143,2,0,0.0000,false,completed,6,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",15,12,8,7,4,3,0.5714,2,0,0.0000,false,completed,3,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",15,12,9,7,4,3,0.5714,2,0,0.0000,false,completed,5,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",15,12,10,7,6,1,0.8571,2,2,1.0000,false,completed,6,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",15,12,11,7,6,1,0.8571,2,2,1.0000,false,completed,7,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",15,12,12,7,7,0,1.0000,2,2,1.0000,true,completed,6,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,1,9,6,3,0.6667,4,3,0.7500,false,max_iterations_reached,6,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,2,9,6,3,0.6667,4,3,0.7500,false,max_iterations_reached,5,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,3,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,6,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,4,9,7,2,0.7778,4,4,1.0000,false,max_iterations_reached,7,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,5,9,6,3,0.6667,4,3,0.7500,false,max_iterations_reached,5,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,6,9,8,1,0.8889,4,4,1.0000,false,max_iterations_reached,5,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,7,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,7,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,8,9,6,3,0.6667,4,2,0.5000,false,max_iterations_reached,3,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,9,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,4,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,10,9,6,3,0.6667,4,3,0.7500,false,max_iterations_reached,5,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,11,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,5,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,12,9,9,0,1.0000,4,4,1.0000,true,max_iterations_reached,8,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,13,9,9,0,1.0000,4,4,1.0000,true,max_iterations_reached,6,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,14,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,7,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,15,15,15,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,6,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,1,6,6,0,1.0000,1,1,1.0000,true,max_iterations_reached,7,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,2,6,1,5,0.1667,1,0,0.0000,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,3,6,6,0,1.0000,1,1,1.0000,true,max_iterations_reached,7,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,4,6,2,4,0.3333,1,1,1.0000,false,max_iterations_reached,0,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,5,6,5,1,0.8333,1,1,1.0000,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,6,6,3,3,0.5000,1,1,1.0000,false,max_iterations_reached,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,7,6,3,3,0.5000,1,1,1.0000,false,max_iterations_reached,0,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,8,6,4,2,0.6667,1,1,1.0000,false,max_iterations_reached,8,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,9,6,2,4,0.3333,1,1,1.0000,false,max_iterations_reached,0,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,10,6,4,2,0.6667,1,1,1.0000,false,max_iterations_reached,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,11,6,3,3,0.5000,1,1,1.0000,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,12,6,2,4,0.3333,1,0,0.0000,false,max_iterations_reached,4,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,13,6,2,4,0.3333,1,1,1.0000,false,max_iterations_reached,0,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,14,6,2,4,0.3333,1,1,1.0000,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,15,15,15,6,3,3,0.5000,1,1,1.0000,false,max_iterations_reached,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
Hierarchical-Reasoning-Model--Mechanisms-for-achieving-and-leveraging--3a79a915,"Mechanisms for achieving and leveraging effective computational depth, using ""hierarchical convergence"" to overcome the vanishing gradient and premature convergence problems in recurrent systems.",15,5,1,9,4,5,0.4444,4,1,0.2500,false,completed,5,Hierarchical-Reasoning-Model--Mechanisms-for-achieving-and-leveraging--3a79a915.json
Hierarchical-Reasoning-Model--Mechanisms-for-achieving-and-leveraging--3a79a915,"Mechanisms for achieving and leveraging effective computational depth, using ""hierarchical convergence"" to overcome the vanishing gradient and premature convergence problems in recurrent systems.",15,5,2,9,8,1,0.8889,4,3,0.7500,false,completed,7,Hierarchical-Reasoning-Model--Mechanisms-for-achieving-and-leveraging--3a79a915.json
Hierarchical-Reasoning-Model--Mechanisms-for-achieving-and-leveraging--3a79a915,"Mechanisms for achieving and leveraging effective computational depth, using ""hierarchical convergence"" to overcome the vanishing gradient and premature convergence problems in recurrent systems.",15,5,3,9,7,2,0.7778,4,2,0.5000,false,completed,3,Hierarchical-Reasoning-Model--Mechanisms-for-achieving-and-leveraging--3a79a915.json
Hierarchical-Reasoning-Model--Mechanisms-for-achieving-and-leveraging--3a79a915,"Mechanisms for achieving and leveraging effective computational depth, using ""hierarchical convergence"" to overcome the vanishing gradient and premature convergence problems in recurrent systems.",15,5,4,9,6,3,0.6667,4,1,0.2500,false,completed,5,Hierarchical-Reasoning-Model--Mechanisms-for-achieving-and-leveraging--3a79a915.json
Hierarchical-Reasoning-Model--Mechanisms-for-achieving-and-leveraging--3a79a915,"Mechanisms for achieving and leveraging effective computational depth, using ""hierarchical convergence"" to overcome the vanishing gradient and premature convergence problems in recurrent systems.",15,5,5,9,9,0,1.0000,4,4,1.0000,true,completed,5,Hierarchical-Reasoning-Model--Mechanisms-for-achieving-and-leveraging--3a79a915.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,1,8,2,6,0.2500,3,0,0.0000,false,max_iterations_reached,6,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,2,8,6,2,0.7500,3,2,0.6667,false,max_iterations_reached,5,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,3,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,5,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,4,8,7,1,0.8750,3,2,0.6667,false,max_iterations_reached,5,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,5,8,4,4,0.5000,3,0,0.0000,false,max_iterations_reached,6,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,6,8,3,5,0.3750,3,1,0.3333,false,max_iterations_reached,5,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,7,8,2,6,0.2500,3,0,0.0000,false,max_iterations_reached,7,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,8,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,5,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,9,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,6,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,10,8,4,4,0.5000,3,0,0.0000,false,max_iterations_reached,5,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,11,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,0,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,12,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,5,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,13,8,3,5,0.3750,3,0,0.0000,false,max_iterations_reached,6,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,14,8,4,4,0.5000,3,0,0.0000,false,max_iterations_reached,6,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,15,15,15,8,3,5,0.3750,3,0,0.0000,false,max_iterations_reached,5,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,1,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,4,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,2,9,8,1,0.8889,4,4,1.0000,false,max_iterations_reached,5,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,3,9,6,3,0.6667,4,3,0.7500,false,max_iterations_reached,5,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,4,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,6,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,5,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,5,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,6,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,5,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,7,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,6,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,8,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,0,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,9,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,5,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,10,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,5,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,11,9,6,3,0.6667,4,3,0.7500,false,max_iterations_reached,7,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,12,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,6,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,13,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,6,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,14,9,7,2,0.7778,4,3,0.7500,false,max_iterations_reached,5,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,15,15,15,9,6,3,0.6667,4,2,0.5000,false,max_iterations_reached,3,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,15,4,1,9,7,2,0.7778,4,2,0.5000,false,completed,6,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,15,4,2,9,7,2,0.7778,4,3,0.7500,false,completed,6,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,15,4,3,9,5,4,0.5556,4,1,0.2500,false,completed,5,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,15,4,4,9,9,0,1.0000,4,4,1.0000,true,completed,6,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,1,8,0,8,0.0000,3,0,0.0000,false,max_iterations_reached,7,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,2,8,3,5,0.3750,3,1,0.3333,false,max_iterations_reached,6,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,3,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,6,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,4,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,6,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,5,8,6,2,0.7500,3,2,0.6667,false,max_iterations_reached,6,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,6,8,7,1,0.8750,3,2,0.6667,false,max_iterations_reached,6,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,7,8,4,4,0.5000,3,2,0.6667,false,max_iterations_reached,5,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,8,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,6,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,9,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,6,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,10,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,0,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,15,15,11,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,5,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
