paper_name,query,max_iterations,total_iterations_executed,iteration_number,questions_total,questions_correct,incorrect_questions,accuracy,acu_questions_total,acu_questions_correct,acu_accuracy,judgment,status,source_file
Forget-What-You-Know-about-LLMs--The-paradox-of-high-accuracy-as-an-indic--a0ac1116,The paradox of high accuracy as an indicator of fragility.,10,10,9,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--The-paradox-of-high-accuracy-as-an-indic--a0ac1116.json
Forget-What-You-Know-about-LLMs--The-paradox-of-high-accuracy-as-an-indic--a0ac1116,The paradox of high accuracy as an indicator of fragility.,10,10,10,9,4,5,0.4444,4,1,0.2500,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--The-paradox-of-high-accuracy-as-an-indic--a0ac1116.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,10,10,1,9,9,0,1.0000,4,4,1.0000,true,max_iterations_reached,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,10,10,2,9,2,7,0.2222,4,1,0.2500,false,max_iterations_reached,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,10,10,3,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,10,10,4,9,4,5,0.4444,4,1,0.2500,false,max_iterations_reached,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,10,10,5,9,4,5,0.4444,4,1,0.2500,false,max_iterations_reached,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,10,10,6,9,3,6,0.3333,4,2,0.5000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,10,10,7,9,2,7,0.2222,4,1,0.2500,false,max_iterations_reached,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,10,10,8,9,5,4,0.5556,4,1,0.2500,false,max_iterations_reached,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,10,10,9,9,6,3,0.6667,4,2,0.5000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63,The article's perspective on the theme of black-box optimization.,10,10,10,9,3,6,0.3333,4,1,0.2500,false,max_iterations_reached,Evolutionary-Computation-LLM--The-article-s-perspective-on-the-theme-o--9d597a63.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,10,10,1,8,3,5,0.3750,3,1,0.3333,false,max_iterations_reached,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,10,10,2,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,10,10,3,8,7,1,0.8750,3,2,0.6667,false,max_iterations_reached,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,10,10,4,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,10,10,5,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,10,10,6,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,10,10,7,8,1,7,0.1250,3,0,0.0000,false,max_iterations_reached,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,10,10,8,8,6,2,0.7500,3,2,0.6667,false,max_iterations_reached,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,10,10,9,8,2,6,0.2500,3,1,0.3333,false,max_iterations_reached,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d,The article's use of counterfactuals as a formal language to ground and connect disparate intuitions about linear representations.,10,10,10,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,The-Linear-Representation-Hypothesis--The-article-s-use-of-counterfactuals-as--0310828d.json
The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a,How the proposed 'causal inner product' serves as a bridge to unify the conceptually separate input (embedding) and output (unembedding) representation spaces.,10,10,1,8,6,2,0.7500,3,2,0.6667,false,max_iterations_reached,The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a.json
The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a,How the proposed 'causal inner product' serves as a bridge to unify the conceptually separate input (embedding) and output (unembedding) representation spaces.,10,10,2,8,4,4,0.5000,3,2,0.6667,false,max_iterations_reached,The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a.json
The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a,How the proposed 'causal inner product' serves as a bridge to unify the conceptually separate input (embedding) and output (unembedding) representation spaces.,10,10,3,8,4,4,0.5000,3,2,0.6667,false,max_iterations_reached,The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a.json
The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a,How the proposed 'causal inner product' serves as a bridge to unify the conceptually separate input (embedding) and output (unembedding) representation spaces.,10,10,4,8,6,2,0.7500,3,2,0.6667,false,max_iterations_reached,The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a.json
The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a,How the proposed 'causal inner product' serves as a bridge to unify the conceptually separate input (embedding) and output (unembedding) representation spaces.,10,10,5,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a.json
The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a,How the proposed 'causal inner product' serves as a bridge to unify the conceptually separate input (embedding) and output (unembedding) representation spaces.,10,10,6,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a.json
The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a,How the proposed 'causal inner product' serves as a bridge to unify the conceptually separate input (embedding) and output (unembedding) representation spaces.,10,10,7,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a.json
The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a,How the proposed 'causal inner product' serves as a bridge to unify the conceptually separate input (embedding) and output (unembedding) representation spaces.,10,10,8,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a.json
The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a,How the proposed 'causal inner product' serves as a bridge to unify the conceptually separate input (embedding) and output (unembedding) representation spaces.,10,10,9,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a.json
The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a,How the proposed 'causal inner product' serves as a bridge to unify the conceptually separate input (embedding) and output (unembedding) representation spaces.,10,10,10,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,The-Linear-Representation-Hypothesis--How-the-proposed--causal-inner-product--210a755a.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,10,10,1,9,6,3,0.6667,4,3,0.7500,false,max_iterations_reached,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,10,10,2,9,4,5,0.4444,4,1,0.2500,false,max_iterations_reached,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,10,10,3,9,8,1,0.8889,4,3,0.7500,false,max_iterations_reached,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,10,10,4,9,4,5,0.4444,4,1,0.2500,false,max_iterations_reached,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,10,10,5,9,4,5,0.4444,4,1,0.2500,false,max_iterations_reached,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,10,10,6,9,6,3,0.6667,4,1,0.2500,false,max_iterations_reached,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,10,10,7,9,5,4,0.5556,4,1,0.2500,false,max_iterations_reached,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,10,10,8,9,4,5,0.4444,4,1,0.2500,false,max_iterations_reached,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,10,10,9,9,5,4,0.5556,4,1,0.2500,false,max_iterations_reached,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda,Emergent dimensionality hierarchy in a trained reasoning model as a parallel to the functional organization of the mouse cortex.,10,10,10,9,5,4,0.5556,4,1,0.2500,false,max_iterations_reached,Hierarchical-Reasoning-Model--Emergent-dimensionality-hierarchy-in-a-t--c1fbadda.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,10,10,1,8,2,6,0.2500,3,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,10,10,2,8,0,8,0.0000,3,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,10,10,3,8,0,8,0.0000,3,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,10,10,4,8,1,7,0.1250,3,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,10,10,5,8,1,7,0.1250,3,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,10,10,6,8,1,7,0.1250,3,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,10,10,7,8,0,8,0.0000,3,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,10,10,8,8,1,7,0.1250,3,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,10,10,9,8,1,7,0.1250,3,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375,The LLM as a substitute for evolutionary operators.,10,10,10,8,1,7,0.1250,3,0,0.0000,false,max_iterations_reached,Evolutionary-Computation-LLM--The-LLM-as-a-substitute-for-evolutionary--67bf0375.json
Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636,"An analysis of how superficial interventions, such as prompting or rewarding simple syntactic patterns, can elicit complex reasoning behaviors in certain models.",10,10,1,10,4,6,0.4000,5,1,0.2000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636.json
Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636,"An analysis of how superficial interventions, such as prompting or rewarding simple syntactic patterns, can elicit complex reasoning behaviors in certain models.",10,10,2,10,10,0,1.0000,5,4,0.8000,true,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636.json
Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636,"An analysis of how superficial interventions, such as prompting or rewarding simple syntactic patterns, can elicit complex reasoning behaviors in certain models.",10,10,3,10,6,4,0.6000,5,2,0.4000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636.json
Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636,"An analysis of how superficial interventions, such as prompting or rewarding simple syntactic patterns, can elicit complex reasoning behaviors in certain models.",10,10,4,10,7,3,0.7000,5,2,0.4000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636.json
Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636,"An analysis of how superficial interventions, such as prompting or rewarding simple syntactic patterns, can elicit complex reasoning behaviors in certain models.",10,10,5,10,10,0,1.0000,5,4,0.8000,true,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636.json
Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636,"An analysis of how superficial interventions, such as prompting or rewarding simple syntactic patterns, can elicit complex reasoning behaviors in certain models.",10,10,6,10,6,4,0.6000,5,2,0.4000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636.json
Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636,"An analysis of how superficial interventions, such as prompting or rewarding simple syntactic patterns, can elicit complex reasoning behaviors in certain models.",10,10,7,10,3,7,0.3000,5,1,0.2000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636.json
Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636,"An analysis of how superficial interventions, such as prompting or rewarding simple syntactic patterns, can elicit complex reasoning behaviors in certain models.",10,10,8,10,10,0,1.0000,5,4,0.8000,true,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636.json
Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636,"An analysis of how superficial interventions, such as prompting or rewarding simple syntactic patterns, can elicit complex reasoning behaviors in certain models.",10,10,9,10,6,4,0.6000,5,2,0.4000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636.json
Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636,"An analysis of how superficial interventions, such as prompting or rewarding simple syntactic patterns, can elicit complex reasoning behaviors in certain models.",10,10,10,10,6,4,0.6000,5,2,0.4000,false,max_iterations_reached,Rethinking-Training-Signals-in-RLVR--An-analysis-of-how-superficial-intervent--d934f636.json
Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316,Methods for encoding sequential order in non-recurrent architectures.,10,10,1,8,3,5,0.3750,3,2,0.6667,false,max_iterations_reached,Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316.json
Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316,Methods for encoding sequential order in non-recurrent architectures.,10,10,2,8,3,5,0.3750,3,2,0.6667,false,max_iterations_reached,Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316.json
Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316,Methods for encoding sequential order in non-recurrent architectures.,10,10,3,8,2,6,0.2500,3,1,0.3333,false,max_iterations_reached,Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316.json
Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316,Methods for encoding sequential order in non-recurrent architectures.,10,10,4,8,3,5,0.3750,3,2,0.6667,false,max_iterations_reached,Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316.json
Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316,Methods for encoding sequential order in non-recurrent architectures.,10,10,5,8,2,6,0.2500,3,2,0.6667,false,max_iterations_reached,Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316.json
Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316,Methods for encoding sequential order in non-recurrent architectures.,10,10,6,8,3,5,0.3750,3,2,0.6667,false,max_iterations_reached,Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316.json
Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316,Methods for encoding sequential order in non-recurrent architectures.,10,10,7,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316.json
Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316,Methods for encoding sequential order in non-recurrent architectures.,10,10,8,8,3,5,0.3750,3,2,0.6667,false,max_iterations_reached,Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316.json
Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316,Methods for encoding sequential order in non-recurrent architectures.,10,10,9,8,3,5,0.3750,3,2,0.6667,false,max_iterations_reached,Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316.json
Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316,Methods for encoding sequential order in non-recurrent architectures.,10,10,10,8,2,6,0.2500,3,2,0.6667,false,max_iterations_reached,Attention-Is-All-You-Need--Methods-for-encoding-sequential-order-in--2b8b6316.json
MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae,Parallels between the MemOS architecture and cognitive models of memory.,10,10,1,7,4,3,0.5714,2,1,0.5000,false,max_iterations_reached,MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae.json
MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae,Parallels between the MemOS architecture and cognitive models of memory.,10,10,2,7,5,2,0.7143,2,1,0.5000,false,max_iterations_reached,MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae.json
MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae,Parallels between the MemOS architecture and cognitive models of memory.,10,10,3,7,1,6,0.1429,2,0,0.0000,false,max_iterations_reached,MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae.json
MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae,Parallels between the MemOS architecture and cognitive models of memory.,10,10,4,7,5,2,0.7143,2,1,0.5000,false,max_iterations_reached,MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae.json
MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae,Parallels between the MemOS architecture and cognitive models of memory.,10,10,5,7,2,5,0.2857,2,0,0.0000,false,max_iterations_reached,MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae.json
MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae,Parallels between the MemOS architecture and cognitive models of memory.,10,10,6,7,5,2,0.7143,2,1,0.5000,false,max_iterations_reached,MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae.json
MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae,Parallels between the MemOS architecture and cognitive models of memory.,10,10,7,7,3,4,0.4286,2,2,1.0000,false,max_iterations_reached,MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae.json
MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae,Parallels between the MemOS architecture and cognitive models of memory.,10,10,8,7,5,2,0.7143,2,1,0.5000,false,max_iterations_reached,MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae.json
MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae,Parallels between the MemOS architecture and cognitive models of memory.,10,10,9,7,2,5,0.2857,2,0,0.0000,false,max_iterations_reached,MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae.json
MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae,Parallels between the MemOS architecture and cognitive models of memory.,10,10,10,7,3,4,0.4286,2,0,0.0000,false,max_iterations_reached,MemOS--Parallels-between-the-MemOS-architecture--9ccdfbae.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,10,10,1,10,8,2,0.8000,5,4,0.8000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,10,10,2,10,7,3,0.7000,5,3,0.6000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,10,10,3,10,6,4,0.6000,5,4,0.8000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,10,10,4,10,7,3,0.7000,5,4,0.8000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,10,10,5,10,5,5,0.5000,5,2,0.4000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,10,10,6,10,5,5,0.5000,5,2,0.4000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,10,10,7,10,8,2,0.8000,5,4,0.8000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,10,10,8,10,8,2,0.8000,5,4,0.8000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4,The methodology of using generative models to create adversarial evaluation datasets.,10,10,9,10,7,3,0.7000,5,4,0.8000,false,max_iterations_reached,Forget-What-You-Know-about-LLMs--The-methodology-of-using-generative-mode--6f2d13e4.json
