paper_name,query,max_iterations,total_iterations_executed,iteration_number,questions_total,questions_correct,incorrect_questions,accuracy,acu_questions_total,acu_questions_correct,acu_accuracy,judgment,status,sections_to_highlight_size,source_file
Attention-Is-All-You-Need--The-practical-challenges-and-solutions-f--955809f2,The practical challenges and solutions for stabilizing dot-product attention.,10,10,8,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,5,Attention-Is-All-You-Need--The-practical-challenges-and-solutions-f--955809f2.json
Attention-Is-All-You-Need--The-practical-challenges-and-solutions-f--955809f2,The practical challenges and solutions for stabilizing dot-product attention.,10,10,9,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,6,Attention-Is-All-You-Need--The-practical-challenges-and-solutions-f--955809f2.json
Attention-Is-All-You-Need--The-practical-challenges-and-solutions-f--955809f2,The practical challenges and solutions for stabilizing dot-product attention.,10,10,10,8,5,3,0.6250,3,2,0.6667,false,max_iterations_reached,7,Attention-Is-All-You-Need--The-practical-challenges-and-solutions-f--955809f2.json
Hierarchical-Reasoning-Model--Novel-training-strategies-for-recurrent--50b3e9cd,"Novel training strategies for recurrent architectures, combining BPTT-free approximate gradients, deep supervision, and reinforcement learning for adaptive computation.",10,5,1,8,1,7,0.1250,3,0,0.0000,false,completed,5,Hierarchical-Reasoning-Model--Novel-training-strategies-for-recurrent--50b3e9cd.json
Hierarchical-Reasoning-Model--Novel-training-strategies-for-recurrent--50b3e9cd,"Novel training strategies for recurrent architectures, combining BPTT-free approximate gradients, deep supervision, and reinforcement learning for adaptive computation.",10,5,2,8,6,2,0.7500,3,3,1.0000,false,completed,0,Hierarchical-Reasoning-Model--Novel-training-strategies-for-recurrent--50b3e9cd.json
Hierarchical-Reasoning-Model--Novel-training-strategies-for-recurrent--50b3e9cd,"Novel training strategies for recurrent architectures, combining BPTT-free approximate gradients, deep supervision, and reinforcement learning for adaptive computation.",10,5,3,8,7,1,0.8750,3,3,1.0000,false,completed,6,Hierarchical-Reasoning-Model--Novel-training-strategies-for-recurrent--50b3e9cd.json
Hierarchical-Reasoning-Model--Novel-training-strategies-for-recurrent--50b3e9cd,"Novel training strategies for recurrent architectures, combining BPTT-free approximate gradients, deep supervision, and reinforcement learning for adaptive computation.",10,5,4,8,4,4,0.5000,3,1,0.3333,false,completed,5,Hierarchical-Reasoning-Model--Novel-training-strategies-for-recurrent--50b3e9cd.json
Hierarchical-Reasoning-Model--Novel-training-strategies-for-recurrent--50b3e9cd,"Novel training strategies for recurrent architectures, combining BPTT-free approximate gradients, deep supervision, and reinforcement learning for adaptive computation.",10,5,5,8,8,0,1.0000,3,3,1.0000,true,completed,7,Hierarchical-Reasoning-Model--Novel-training-strategies-for-recurrent--50b3e9cd.json
Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80,The geometric interpretation of task interference through singular vector alignment.,10,10,1,9,6,3,0.6667,4,4,1.0000,false,max_iterations_reached,5,Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80.json
Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80,The geometric interpretation of task interference through singular vector alignment.,10,10,2,9,4,5,0.4444,4,3,0.7500,false,max_iterations_reached,6,Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80.json
Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80,The geometric interpretation of task interference through singular vector alignment.,10,10,3,9,9,0,1.0000,4,4,1.0000,true,max_iterations_reached,7,Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80.json
Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80,The geometric interpretation of task interference through singular vector alignment.,10,10,4,9,4,5,0.4444,4,3,0.7500,false,max_iterations_reached,5,Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80.json
Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80,The geometric interpretation of task interference through singular vector alignment.,10,10,5,9,4,5,0.4444,4,3,0.7500,false,max_iterations_reached,6,Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80.json
Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80,The geometric interpretation of task interference through singular vector alignment.,10,10,6,9,9,0,1.0000,4,4,1.0000,true,max_iterations_reached,7,Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80.json
Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80,The geometric interpretation of task interference through singular vector alignment.,10,10,7,9,4,5,0.4444,4,3,0.7500,false,max_iterations_reached,6,Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80.json
Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80,The geometric interpretation of task interference through singular vector alignment.,10,10,8,9,4,5,0.4444,4,3,0.7500,false,max_iterations_reached,5,Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80.json
Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80,The geometric interpretation of task interference through singular vector alignment.,10,10,9,9,5,4,0.5556,4,3,0.7500,false,max_iterations_reached,5,Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80.json
Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80,The geometric interpretation of task interference through singular vector alignment.,10,10,10,9,7,2,0.7778,4,4,1.0000,false,max_iterations_reached,5,Task-Singular-Vectors--The-geometric-interpretation-of-task-int--201a1a80.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,10,9,1,9,9,0,1.0000,4,4,1.0000,true,completed,7,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,10,9,2,9,6,3,0.6667,4,4,1.0000,false,completed,0,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,10,9,3,9,6,3,0.6667,4,4,1.0000,false,completed,7,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,10,9,4,9,5,4,0.5556,4,3,0.7500,false,completed,0,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,10,9,5,9,5,4,0.5556,4,2,0.5000,false,completed,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,10,9,6,9,5,4,0.5556,4,2,0.5000,false,completed,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,10,9,7,9,5,4,0.5556,4,2,0.5000,false,completed,0,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,10,9,8,9,6,3,0.6667,4,3,0.7500,false,completed,0,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542,The impact of output length constraints on the stability and efficacy of training LLMs for complex reasoning tasks.,10,9,9,9,9,0,1.0000,4,4,1.0000,true,completed,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-impact-of-output-length-constraints--9b997542.json
rStar-Math--The-role-of-code-execution-as-a-verifier--efa78a8f,The role of code execution as a verifier for synthetic reasoning data.,10,2,1,6,5,1,0.8333,1,1,1.0000,false,completed,6,rStar-Math--The-role-of-code-execution-as-a-verifier--efa78a8f.json
rStar-Math--The-role-of-code-execution-as-a-verifier--efa78a8f,The role of code execution as a verifier for synthetic reasoning data.,10,2,2,6,6,0,1.0000,1,1,1.0000,true,completed,0,rStar-Math--The-role-of-code-execution-as-a-verifier--efa78a8f.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347,Strategies for curating compact datasets by balancing problem difficulty to enhance RL training efficiency under resource constraints.,10,10,1,9,9,0,1.0000,4,3,0.7500,true,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347,Strategies for curating compact datasets by balancing problem difficulty to enhance RL training efficiency under resource constraints.,10,10,2,9,1,8,0.1111,4,1,0.2500,false,max_iterations_reached,7,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347,Strategies for curating compact datasets by balancing problem difficulty to enhance RL training efficiency under resource constraints.,10,10,3,9,7,2,0.7778,4,2,0.5000,false,max_iterations_reached,3,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347,Strategies for curating compact datasets by balancing problem difficulty to enhance RL training efficiency under resource constraints.,10,10,4,9,3,6,0.3333,4,1,0.2500,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347,Strategies for curating compact datasets by balancing problem difficulty to enhance RL training efficiency under resource constraints.,10,10,5,9,8,1,0.8889,4,3,0.7500,true,max_iterations_reached,7,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347,Strategies for curating compact datasets by balancing problem difficulty to enhance RL training efficiency under resource constraints.,10,10,6,9,3,6,0.3333,4,1,0.2500,false,max_iterations_reached,7,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347,Strategies for curating compact datasets by balancing problem difficulty to enhance RL training efficiency under resource constraints.,10,10,7,9,2,7,0.2222,4,1,0.2500,false,max_iterations_reached,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347,Strategies for curating compact datasets by balancing problem difficulty to enhance RL training efficiency under resource constraints.,10,10,8,9,3,6,0.3333,4,1,0.2500,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347,Strategies for curating compact datasets by balancing problem difficulty to enhance RL training efficiency under resource constraints.,10,10,9,9,6,3,0.6667,4,2,0.5000,false,max_iterations_reached,5,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347,Strategies for curating compact datasets by balancing problem difficulty to enhance RL training efficiency under resource constraints.,10,10,10,9,3,6,0.3333,4,1,0.2500,false,max_iterations_reached,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--Strategies-for-curating-compact-datasets--6cb0e347.json
Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d,"A framework for categorizing mathematical reasoning skills in language models, from basic forward reasoning to complex reflective capabilities.",10,1,1,7,7,0,1.0000,2,2,1.0000,true,completed,7,Learn-Beyond-The-Answer--A-framework-for-categorizing-mathematica--c882a37d.json
Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253,"The role of optimization algorithm artifacts, specifically the clipping mechanism in GRPO, in creating a directional training signal from pure noise.",10,10,1,9,3,6,0.3333,4,2,0.5000,false,max_iterations_reached,0,Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253.json
Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253,"The role of optimization algorithm artifacts, specifically the clipping mechanism in GRPO, in creating a directional training signal from pure noise.",10,10,2,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,0,Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253.json
Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253,"The role of optimization algorithm artifacts, specifically the clipping mechanism in GRPO, in creating a directional training signal from pure noise.",10,10,3,9,9,0,1.0000,4,4,1.0000,true,max_iterations_reached,5,Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253.json
Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253,"The role of optimization algorithm artifacts, specifically the clipping mechanism in GRPO, in creating a directional training signal from pure noise.",10,10,4,9,9,0,1.0000,4,4,1.0000,true,max_iterations_reached,6,Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253.json
Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253,"The role of optimization algorithm artifacts, specifically the clipping mechanism in GRPO, in creating a directional training signal from pure noise.",10,10,5,9,4,5,0.4444,4,2,0.5000,false,max_iterations_reached,5,Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253.json
Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253,"The role of optimization algorithm artifacts, specifically the clipping mechanism in GRPO, in creating a directional training signal from pure noise.",10,10,6,9,6,3,0.6667,4,2,0.5000,false,max_iterations_reached,0,Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253.json
Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253,"The role of optimization algorithm artifacts, specifically the clipping mechanism in GRPO, in creating a directional training signal from pure noise.",10,10,7,9,4,5,0.4444,4,2,0.5000,false,max_iterations_reached,5,Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253.json
Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253,"The role of optimization algorithm artifacts, specifically the clipping mechanism in GRPO, in creating a directional training signal from pure noise.",10,10,8,9,9,0,1.0000,4,4,1.0000,true,max_iterations_reached,6,Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253.json
Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253,"The role of optimization algorithm artifacts, specifically the clipping mechanism in GRPO, in creating a directional training signal from pure noise.",10,10,9,9,6,3,0.6667,4,2,0.5000,false,max_iterations_reached,3,Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253.json
Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253,"The role of optimization algorithm artifacts, specifically the clipping mechanism in GRPO, in creating a directional training signal from pure noise.",10,10,10,9,5,4,0.5556,4,2,0.5000,false,max_iterations_reached,5,Rethinking-Training-Signals-in-RLVR--The-role-of-optimization-algorithm-artif--0817c253.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,10,2,1,9,8,1,0.8889,4,4,1.0000,false,completed,5,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9,The paper's critique of a leaderboard-centric evaluation culture in NLP.,10,2,2,9,9,0,1.0000,4,4,1.0000,true,completed,5,Forget-What-You-Know-about-LLMs--The-paper-s-critique-of-a-leaderboard-ce--075b77c9.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",10,10,1,8,6,2,0.7500,3,1,0.3333,false,max_iterations_reached,5,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",10,10,2,8,7,1,0.8750,3,2,0.6667,false,max_iterations_reached,7,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",10,10,3,8,7,1,0.8750,3,2,0.6667,false,max_iterations_reached,7,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",10,10,4,8,7,1,0.8750,3,2,0.6667,false,max_iterations_reached,7,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",10,10,5,8,7,1,0.8750,3,2,0.6667,true,max_iterations_reached,11,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",10,10,6,8,7,1,0.8750,3,2,0.6667,true,max_iterations_reached,7,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",10,10,7,8,7,1,0.8750,3,2,0.6667,true,max_iterations_reached,7,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",10,10,8,8,7,1,0.8750,3,2,0.6667,true,max_iterations_reached,6,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",10,10,9,8,8,0,1.0000,3,3,1.0000,true,max_iterations_reached,7,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e,"The interplay between data quantity, quality, and complexity in fine-tuning language models for mathematical tasks.",10,10,10,8,7,1,0.8750,3,2,0.6667,false,max_iterations_reached,7,Learn-Beyond-The-Answer--The-interplay-between-data-quantity--qua--e7576f9e.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",10,10,1,8,4,4,0.5000,3,1,0.3333,false,max_iterations_reached,3,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",10,10,2,8,7,1,0.8750,3,3,1.0000,false,max_iterations_reached,4,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",10,10,3,8,5,3,0.6250,3,3,1.0000,false,max_iterations_reached,6,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",10,10,4,8,6,2,0.7500,3,3,1.0000,false,max_iterations_reached,0,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",10,10,5,8,6,2,0.7500,3,3,1.0000,false,max_iterations_reached,6,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",10,10,6,8,6,2,0.7500,3,1,0.3333,false,max_iterations_reached,5,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",10,10,7,8,5,3,0.6250,3,1,0.3333,false,max_iterations_reached,5,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",10,10,8,8,6,2,0.7500,3,2,0.6667,false,max_iterations_reached,5,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",10,10,9,8,6,2,0.7500,3,1,0.3333,false,max_iterations_reached,6,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f,"Enhancing representational power through parallel, subspace-specific attention.",10,10,10,8,7,1,0.8750,3,3,1.0000,false,max_iterations_reached,5,Attention-Is-All-You-Need--Enhancing-representational-power-through--acbe6f5f.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,10,10,1,10,6,4,0.6000,5,3,0.6000,false,max_iterations_reached,5,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,10,10,2,10,5,5,0.5000,5,4,0.8000,false,max_iterations_reached,6,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,10,10,3,10,6,4,0.6000,5,4,0.8000,false,max_iterations_reached,0,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,10,10,4,10,8,2,0.8000,5,5,1.0000,false,max_iterations_reached,0,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,10,10,5,10,6,4,0.6000,5,4,0.8000,false,max_iterations_reached,6,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,10,10,6,10,8,2,0.8000,5,5,1.0000,false,max_iterations_reached,6,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,10,10,7,10,10,0,1.0000,5,5,1.0000,true,max_iterations_reached,6,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,10,10,8,10,6,4,0.6000,5,4,0.8000,false,max_iterations_reached,5,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,10,10,9,10,7,3,0.7000,5,5,1.0000,false,max_iterations_reached,0,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c,An argument for structure-aware model manipulation over flattened parameter approaches.,10,10,10,10,10,0,1.0000,5,5,1.0000,true,max_iterations_reached,7,Task-Singular-Vectors--An-argument-for-structure-aware-model-ma--398c2e9c.json
rStar-Math--The-emergence-of-self-correction-capabil--4bd69d76,The emergence of self-correction capabilities as an intrinsic byproduct of the MCTS-based reasoning process.,10,6,1,5,4,1,0.8000,,,,false,completed,7,rStar-Math--The-emergence-of-self-correction-capabil--4bd69d76.json
rStar-Math--The-emergence-of-self-correction-capabil--4bd69d76,The emergence of self-correction capabilities as an intrinsic byproduct of the MCTS-based reasoning process.,10,6,2,5,2,3,0.4000,,,,false,completed,5,rStar-Math--The-emergence-of-self-correction-capabil--4bd69d76.json
rStar-Math--The-emergence-of-self-correction-capabil--4bd69d76,The emergence of self-correction capabilities as an intrinsic byproduct of the MCTS-based reasoning process.,10,6,3,5,3,2,0.6000,,,,false,completed,6,rStar-Math--The-emergence-of-self-correction-capabil--4bd69d76.json
rStar-Math--The-emergence-of-self-correction-capabil--4bd69d76,The emergence of self-correction capabilities as an intrinsic byproduct of the MCTS-based reasoning process.,10,6,4,5,4,1,0.8000,,,,false,completed,7,rStar-Math--The-emergence-of-self-correction-capabil--4bd69d76.json
rStar-Math--The-emergence-of-self-correction-capabil--4bd69d76,The emergence of self-correction capabilities as an intrinsic byproduct of the MCTS-based reasoning process.,10,6,5,5,5,0,1.0000,,,,true,completed,7,rStar-Math--The-emergence-of-self-correction-capabil--4bd69d76.json
rStar-Math--The-emergence-of-self-correction-capabil--4bd69d76,The emergence of self-correction capabilities as an intrinsic byproduct of the MCTS-based reasoning process.,10,6,6,5,5,0,1.0000,,,,true,completed,6,rStar-Math--The-emergence-of-self-correction-capabil--4bd69d76.json
Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331,The challenge of managing multilingual language drift when fine-tuning a foundational model for a monolingual reasoning task.,10,7,1,8,2,6,0.2500,3,1,0.3333,false,completed,6,Reinforcement-Learning-for-Reasoning-in-Small-LLMs--The-challenge-of-managing-multilingual-l--c1cbb331.json
